date,supplier name,item description,item sku,cost center,category,gl code,unit cost,quantity,total cost,currency,mappable,naics,unspsc,co2e,confidence
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,BUREAU OF FACILITIES,,,,,$687.16 ,USD,1,42383,,0.08,
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,BUREAU OF FACILITIES,,,,,$308.21 ,USD,1,42383,,0.04,5
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,BUREAU OF FACILITIES,,,,,$185.64 ,USD,1,42383,,0.02,
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,BUREAU OF FACILITIES,,,,,$150.74 ,USD,1,42383,,0.02,
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,BUREAU OF FACILITIES,,,,,$163.15 ,USD,1,42383,,0.02,
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,BUREAU OF FACILITIES,,,,,$43.79 ,USD,1,42383,,0.01,
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,BUREAU OF FACILITIES,,,,,$121.62 ,USD,1,42383,,0.01,
1/1/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PS - POLICE BUREAU,,,,,$375.00 ,USD,1,33994,90100000,0.15,
1/1/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PS - POLICE BUREAU,,,,,$22.43 ,USD,1,33994,90100000,0.01,
1/1/2021,ALLEGHENY CITY ELECTRIC,Journeyman Electrician,,ARAD-PUBLIC WORKS,,,,,"$4,032.00 ",USD,1,81,72150000,0.52,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,,4
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Duty Jacket,,PS - POLICE BUREAU,,,,,$134.95 ,USD,1,4239,53102700,0.22,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Softshell Liner Jacket,,PS - POLICE BUREAU,,,,,$103.75 ,USD,1,4239,53102700,0.17,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$150.24 ,USD,1,4239,53102700,0.24,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$36.00 ,USD,1,4239,53102700,0.06,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,4
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",School Guard Summer Cap,,PS - POLICE BUREAU,,,,,$54.99 ,USD,1,4239,53102700,0.09,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",School Guard Fall & Spring Cap,,PS - POLICE BUREAU,,,,,$54.99 ,USD,1,4239,53102700,0.09,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",V1 AWS FO Molle Carrier,,PS - POLICE BUREAU,,,,,$199.95 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",V1 AWS FO Molle Carrier,,PS - POLICE BUREAU,,,,,$199.95 ,USD,1,4239,,,3
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer Britches,,PS - POLICE BUREAU,,,,,"$1,047.00 ",USD,1,4239,53102700,1.67,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Winter Britches,,PS - POLICE BUREAU,,,,,$367.99 ,USD,1,4239,53102700,0.59,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Leather Jacket,,PS - POLICE BUREAU,,,,,$329.99 ,USD,1,4239,53102700,0.53,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$111.93 ,USD,1,4239,53102700,0.18,5
1/1/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PS - POLICE BUREAU,,,,,$198.20 ,USD,1,33994,90100000,0.08,
1/1/2021,ALLEGHENY CITY ELECTRIC,Journeyman Electrician,,PW- BUREAU OF PW OPERATIONS,,,,,"$2,016.00 ",USD,1,81,72150000,0.26,5
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,PW- ENVIRONMENTAL SERVICES,,,,,$297.00 ,USD,1,42383,,0.04,5
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,PW- ENVIRONMENTAL SERVICES,,,,,$295.00 ,USD,1,42383,,0.04,5
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,PW- ENVIRONMENTAL SERVICES,,,,,$297.00 ,USD,1,42383,,0.04,1
1/1/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PS - POLICE BUREAU,,,,,"$2,157.75 ",USD,1,33994,90100000,0.87,1
1/1/2021,"AMAZON SERVICES, LLC.",Office Supplies,,PS - POLICE BUREAU,,,,,$399.99 ,USD,1,33994,90100000,0.16,1
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$21.64 ,USD,1,42383,,0,1
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$17.82 ,USD,1,42383,,0,3
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$12.24 ,USD,1,42383,,0,5
1/1/2021,WW GRAINGER INCORPORATED,Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$528.00 ,USD,1,42383,,0.06,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer Britches,,PS - POLICE BUREAU,,,,,$698.00 ,USD,1,4239,53102700,1.12,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Winter Britches,,PS - POLICE BUREAU,,,,,$735.98 ,USD,1,4239,53102700,1.18,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$254.15 ,USD,1,4239,53102700,0.41,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$56.79 ,USD,1,4239,53102700,0.09,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Leather Jacket,,PS - POLICE BUREAU,,,,,$329.99 ,USD,1,4239,53102700,0.53,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$31.50 ,USD,1,4239,53102700,0.05,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$15.75 ,USD,1,4239,53102700,0.03,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",V1 AWS FO Molle Carrier,,PS - POLICE BUREAU,,,,,$199.95 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$7.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$12.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$14.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Fitted Baseball Hat,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$2.25 ,USD,1,4239,53102700,0,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$5.00 ,USD,1,4239,53102700,0.01,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Softshell Liner Jacket,,PS - POLICE BUREAU,,,,,$113.75 ,USD,1,4239,53102700,0.18,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,,4
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",V1 AWS FO Molle Carrier,,PS - POLICE BUREAU,,,,,$199.95 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",V1 AWS FO Molle Carrier,,PS - POLICE BUREAU,,,,,$199.95 ,USD,1,4239,,,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Softshell Liner Jacket,,PS - POLICE BUREAU,,,,,$108.75 ,USD,1,4239,53102700,0.17,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$5.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Leather Sam Brown Duty Belt,,PS - POLICE BUREAU,,,,,$40.12 ,USD,1,4239,53102700,0.06,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$36.00 ,USD,1,4239,53102700,0.06,
1/1/2021,ALLEGHENY CITY ELECTRIC,Journeyman Electrician,,PW- BUREAU OF PW OPERATIONS,,,,,"$8,064.00 ",USD,1,81,72150000,1.05,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,,4
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",V1 AWS FO Molle Carrier,,PS - POLICE BUREAU,,,,,$199.95 ,USD,1,4239,,,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,4
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,4
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$150.24 ,USD,1,4239,53102700,0.24,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,0.05,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",V1 AWS FO Molle Carrier,,PS - POLICE BUREAU,,,,,$199.95 ,USD,1,4239,,0.32,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$158.61 ,USD,1,4239,53102700,0.25,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$150.24 ,USD,1,4239,53102700,0.24,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",V1 AWS FO Molle Carrier,,PS - POLICE BUREAU,,,,,$199.95 ,USD,1,4239,,0.32,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,0.21,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,0.05,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Women's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$68.00 ,USD,1,4239,53102700,0.11,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Women's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$230.97 ,USD,1,4239,53102700,0.37,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Women's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Women's White LS Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$36.00 ,USD,1,4239,53102700,0.06,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$265.16 ,USD,1,4239,53102700,0.42,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$139.68 ,USD,1,4239,53102700,0.22,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$126.12 ,USD,1,4239,53102700,0.2,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$42.00 ,USD,1,4239,53102700,0.07,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$54.60 ,USD,1,4239,53102700,0.09,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$150.24 ,USD,1,4239,53102700,0.24,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Softshell Liner Jacket,,PS - POLICE BUREAU,,,,,$108.75 ,USD,1,4239,53102700,0.17,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$5.00 ,USD,1,4239,53102700,0.01,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Officer/Sergeants Name Plates,,PS - POLICE BUREAU,,,,,$23.50 ,USD,1,4239,53102700,0.04,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Slimline Reflect Safety Vest,,PS - POLICE BUREAU,,,,,$39.99 ,USD,1,4239,53102700,0.06,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.72 ,USD,1,4239,53102700,0.03,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$54.00 ,USD,1,4239,53102700,0.09,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$50.83 ,USD,1,4239,53102700,0.08,
